Cluster,Gender,Annual Income,Price ($),Company,Model,Transmission,Color,Body Style
0,Male,920.0,25.0,Lexus,LS400,Manual,Pale White,Sedan
0,Female,840.0,29.0,Mercedes-B,CL500,Manual,Pale White,SUV
0,Male,728.0,12.0,Lexus,GS400,Auto,Black,Hatchback
0,Male,980.0,23.0,Dodge,Caravan,Auto,Black,Hardtop
2,Male,1900.0,19.0,Mitsubishi,Diamante,Manual,Pale White,Hatchback
2,Male,1325.0,19.5,Pontiac,Bonneville,Auto,Pale White,Hatchback
2,Male,1200.0,21.0,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,13.5,20.0,Nissan,Frontier,Manual,Pale White,Hatchback
0,Male,610.0,29.001,Mitsubishi,Montero Sport,Manual,Pale White,Hardtop
2,Male,1415.0,25.5,Audi,A6,Manual,Black,SUV
0,Male,685.0,19.0,Dodge,Caravan,Auto,Pale White,Hardtop
0,Female,637.0,24.0,Acura,RL,Auto,Black,SUV
0,Female,570.0,20.0,Dodge,Ram Pickup,Manual,Pale White,Hardtop
0,Male,926.0,19.0,Buick,Regal,Auto,Black,Passenger
1,Male,610.0,37.0,Oldsmobile,Intrigue,Manual,Pale White,SUV
0,Female,700.0,17.0,Mercedes-B,SLK,Manual,Pale White,Passenger
2,Male,1525.0,29.5,Buick,Park Avenue,Manual,Black,Hatchback
2,Male,1900.0,46.0,Lexus,LS400,Auto,Pale White,Sedan
1,Female,960.0,45.0,Acura,Integra,Auto,Black,Passenger
0,Male,720.0,25.0,Ford,Mustang,Manual,Pale White,Hatchback
0,Male,13.5,25.0,Ford,Ranger,Manual,Black,Hardtop
0,Male,715.0,14.0,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,852.0,19.0,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,690.0,12.0,Chevrolet,Lumina,Manual,Pale White,Passenger
0,Male,1030.0,17.0,Acura,RL,Manual,Pale White,SUV
2,Male,3200.0,26.0,Chrysler,LHS,Auto,Black,Hatchback
0,Male,13.5,27.0,Toyota,Sienna,Manual,Black,Passenger
0,Male,13.5,19.0,Jeep,Wrangler,Auto,Pale White,Hatchback
0,Male,785.0,29.0,Mitsubishi,Montero Sport,Manual,Pale White,SUV
0,Male,725.0,14.0,Mercedes-B,C-Class,Auto,Black,Hatchback
1,Male,450.0,60.0,Cadillac,Eldorado,Auto,Black,Passenger
0,Male,515.0,14.0,Porsche,Boxter,Manual,Pale White,SUV
0,Male,840.5,22.5,Dodge,Avenger,Auto,Pale White,Passenger
0,Male,810.0,22.0,Mitsubishi,Diamante,Manual,Black,Hatchback
2,Male,1600.0,24.0,Volvo,C70,Manual,Pale White,Hatchback
1,Male,1325.0,43.5,Honda,Accord,Manual,Black,Sedan
0,Male,13.5,29.0,Toyota,Camry,Manual,Black,Hatchback
1,Male,13.5,42.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
2,Male,2120.0,19.0,Jeep,Grand Cherokee,Manual,Black,SUV
0,Male,405.0,14.0,Toyota,Celica,Manual,Pale White,SUV
2,Female,1450.0,18.0,Lincoln,Continental,Manual,Black,Passenger
0,Male,550.0,9.0,Nissan,Xterra,Auto,Black,Passenger
0,Male,380.0,26.0,Mercedes-B,SL-Class,Manual,Pale White,Hardtop
2,Male,2830.0,13.0,Ford,F-Series,Manual,Pale White,Passenger
0,Male,13.5,24.0,Porsche,Boxter,Manual,Pale White,SUV
1,Male,454.0,46.0,Mercedes-B,SLK,Auto,Pale White,Passenger
1,Male,562.0,39.0,Mercury,Sable,Auto,Pale White,Sedan
0,Male,1000.0,24.0,Acura,TL,Auto,Pale White,Hatchback
0,Female,680.0,19.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
0,Male,530.0,28.001,Mercury,Villager,Auto,Black,Passenger
1,Male,895.0,60.001,Oldsmobile,Silhouette,Auto,Black,Sedan
0,Female,600.0,22.001,Mercury,Cougar,Manual,Pale White,Hatchback
0,Male,805.0,22.001,BMW,323i,Auto,Pale White,Hatchback
2,Male,3150.0,22.0,Plymouth,Neon,Manual,Pale White,SUV
2,Male,1285.0,21.5,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,685.0,25.0,Toyota,4Runner,Manual,Black,Sedan
1,Male,878.0,85.0,Mercedes-B,S-Class,Manual,Black,SUV
0,Male,957.0,21.0,Mitsubishi,3000GT,Manual,Pale White,Sedan
2,Male,2100.0,24.0,Acura,RL,Auto,Black,SUV
1,Male,13.5,44.0,Audi,A8,Manual,Black,Passenger
2,Male,1435.0,31.5,Cadillac,Eldorado,Manual,Pale White,Passenger
1,Male,1020.0,46.0,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,1041.0,22.1,Ford,F-Series,Manual,Black,Passenger
2,Male,2260.0,21.0,Jeep,Grand Cherokee,Manual,Pale White,SUV
0,Male,13.5,14.0,Honda,Accord,Manual,Pale White,Sedan
0,Female,13.5,18.0,BMW,328i,Auto,Black,Sedan
2,Male,2060.0,16.0,Volkswagen,Cabrio,Auto,Black,Sedan
2,Male,1650.0,18.0,Pontiac,Sunfire,Auto,Black,Sedan
1,Female,985.0,36.0,Volvo,C70,Manual,Black,Hatchback
0,Male,820.0,10.0,Mercedes-B,S-Class,Auto,Pale White,SUV
1,Female,591.0,45.0,Mitsubishi,Montero Sport,Auto,Black,Hardtop
1,Male,800.0,45.0,Oldsmobile,Intrigue,Auto,Pale White,SUV
2,Male,1501.0,21.1,Dodge,Dakota,Auto,Pale White,Sedan
0,Female,760.0,28.001,Acura,TL,Auto,Black,Hatchback
2,Female,1200.0,25.0,Volkswagen,GTI,Auto,Pale White,SUV
0,Male,565.0,26.0,Chrysler,300M,Auto,Black,SUV
0,Male,13.5,15.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Male,13.5,21.0,Infiniti,I30,Auto,Black,Hardtop
0,Male,752.0,31.001,Lexus,GS400,Auto,Pale White,Hatchback
0,Female,580.0,21.001,Jeep,Grand Cherokee,Manual,Pale White,SUV
0,Female,725.0,22.001,Mercedes-B,CL500,Manual,Black,SUV
1,Female,758.0,38.0,Volkswagen,Jetta,Auto,Pale White,Passenger
0,Male,440.0,26.0,Chrysler,300M,Auto,Black,SUV
0,Female,970.0,29.0,Mercury,Mystique,Auto,Pale White,Passenger
0,Male,755.0,31.0,Lexus,GS400,Auto,Pale White,Hatchback
0,Female,13.5,21.0,Nissan,Altima,Auto,Pale White,Hatchback
1,Female,862.0,62.0,Ford,Contour,Auto,Pale White,Sedan
2,Male,1236.0,36.6,Mitsubishi,Galant,Auto,Pale White,Passenger
0,Male,13.5,20.0,Ford,Crown Victoria,Manual,Pale White,Passenger
1,Male,1750.0,53.0,Nissan,Frontier,Manual,Black,Hatchback
0,Male,1005.0,27.5,Mitsubishi,Eclipse,Auto,Black,Hardtop
2,Male,2010.0,31.0,Acura,RL,Manual,Pale White,SUV
2,Male,2250.0,27.0,Plymouth,Neon,Auto,Pale White,SUV
1,Male,900.0,44.0,Chevrolet,Monte Carlo,Manual,Black,Hatchback
0,Female,800.0,19.0,Lincoln,Navigator,Auto,Black,Sedan
1,Female,1135.0,53.5,Mitsubishi,Montero Sport,Auto,Pale White,Hatchback
1,Male,1490.0,45.0,Oldsmobile,Intrigue,Auto,Pale White,SUV
0,Male,13.5,20.0,Pontiac,Bonneville,Auto,Pale White,Hatchback
2,Male,1230.0,19.0,Ford,Windstar,Auto,Pale White,Sedan
2,Male,1650.0,25.0,Volkswagen,GTI,Auto,Pale White,SUV
0,Male,13.5,16.0,Plymouth,Prowler,Manual,Pale White,Hatchback
1,Male,685.0,42.0,Chrysler,Concorde,Auto,Pale White,Hardtop
0,Male,561.0,33.0,Mercedes-B,SLK230,Auto,Black,Hatchback
0,Male,13.5,26.0,Ford,Expedition,Auto,Black,SUV
0,Female,830.0,19.0,Dodge,Durango,Auto,Black,SUV
0,Male,424.0,31.0,Cadillac,Eldorado,Manual,Pale White,Passenger
1,Male,1663.0,49.3,Subaru,Outback,Manual,Pale White,SUV
2,Male,1415.0,17.5,Subaru,Forester,Manual,Pale White,Hardtop
0,Male,13.5,25.0,Volvo,S80,Manual,Pale White,Sedan
1,Male,660.0,45.0,Oldsmobile,Intrigue,Auto,Pale White,SUV
0,Male,13.5,25.0,Volkswagen,GTI,Manual,Black,SUV
0,Male,13.5,17.0,Chevrolet,Monte Carlo,Manual,Pale White,Hatchback
0,Female,663.5,21.5,Mercedes-B,S-Class,Manual,Pale White,SUV
0,Female,985.0,26.001,Ford,Expedition,Auto,Black,SUV
0,Male,700.0,22.001,Subaru,Forester,Auto,Black,SUV
0,Female,509.5,23.501,Saab,3-Sep,Auto,Black,Sedan
1,Male,830.0,61.0,Saturn,SC,Manual,Pale White,SUV
0,Male,462.5,13.5,Saturn,LW,Manual,Pale White,Hatchback
0,Male,670.0,24.0,Dodge,Durango,Auto,Black,SUV
0,Male,675.0,24.0,Mitsubishi,3000GT,Manual,Pale White,Sedan
0,Male,1042.0,21.2,Chevrolet,Monte Carlo,Auto,Pale White,Hatchback
2,Male,1560.0,21.0,Mercury,Mountaineer,Auto,Pale White,Hardtop
0,Male,830.0,33.0,Saturn,SC,Auto,Black,Hardtop
2,Female,1480.0,21.0,Mercedes-B,S-Class,Manual,Pale White,SUV
2,Male,1682.0,9.2,BMW,323i,Auto,Black,Hatchback
0,Male,13.5,16.0,Mercury,Grand Marquis,Manual,Pale White,SUV
0,Male,13.5,29.0,BMW,528i,Manual,Pale White,SUV
0,Male,13.5,36.0,Mitsubishi,Galant,Auto,Pale White,Passenger
1,Male,13.5,62.0,BMW,528i,Auto,Pale White,SUV
0,Male,1050.0,14.0,Jeep,Cherokee,Auto,Pale White,Sedan
0,Female,13.5,12.0,Volkswagen,Passat,Manual,Pale White,Hatchback
0,Male,1005.0,26.5,Porsche,Carrera Coupe,Manual,Pale White,Hatchback
2,Male,1316.5,22.65,Chrysler,300M,Auto,Pale White,SUV
1,Female,1045.0,57.5,Dodge,Ram Pickup,Auto,Pale White,Hatchback
2,Male,1495.0,15.5,Mercedes-B,C-Class,Auto,Pale White,Hatchback
1,Male,1126.0,39.6,Mercury,Sable,Auto,Pale White,Sedan
2,Female,1320.0,25.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
2,Male,1750.0,14.0,Toyota,Celica,Manual,Pale White,SUV
0,Female,995.0,24.0,Acura,TL,Auto,Pale White,Hatchback
2,Male,1320.0,12.0,Mitsubishi,Diamante,Manual,Pale White,Hatchback
0,Male,350.0,14.0,Toyota,Corolla,Manual,Pale White,Passenger
1,Male,1250.0,42.0,Volvo,S40,Auto,Pale White,Sedan
2,Male,1275.0,12.5,Audi,A4,Manual,Pale White,Hardtop
1,Male,975.0,61.0,Buick,Park Avenue,Auto,Black,Hatchback
1,Male,13.5,46.0,Chrysler,Concorde,Auto,Pale White,Hardtop
2,Male,1631.0,28.1,Cadillac,Catera,Auto,Pale White,Hatchback
2,Female,1260.0,22.0,Infiniti,I30,Manual,Pale White,Hardtop
2,Male,2450.0,49.0,Mercury,Grand Marquis,Manual,Black,SUV
0,Male,399.0,14.0,BMW,528i,Manual,Pale White,SUV
2,Male,1240.0,21.0,Volvo,S80,Manual,Pale White,Sedan
0,Female,727.5,9.5,BMW,323i,Auto,Black,Hatchback
0,Male,13.5,20.0,Plymouth,Voyager,Manual,Pale White,Passenger
1,Female,965.0,39.0,Volvo,V70,Auto,Black,Passenger
0,Male,910.0,22.0,Dodge,Durango,Manual,Black,SUV
0,Male,773.0,31.0,Lexus,GS400,Auto,Pale White,Hatchback
0,Female,715.0,29.0,BMW,528i,Manual,Pale White,SUV
0,Male,13.5,15.0,Oldsmobile,Cutlass,Auto,Pale White,Sedan
0,Male,13.5,20.0,Plymouth,Voyager,Manual,Pale White,Passenger
0,Male,915.0,19.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
0,Male,822.0,22.0,Porsche,Carrera Coupe,Auto,Pale White,Hatchback
0,Male,770.0,12.0,Lexus,GS400,Auto,Black,Hatchback
0,Female,13.5,14.0,Toyota,Corolla,Manual,Pale White,Passenger
0,Female,494.0,25.0,Saturn,SW,Auto,Pale White,Passenger
0,Male,580.0,17.0,Volvo,C70,Manual,Black,Hatchback
1,Male,825.0,39.0,Plymouth,Breeze,Auto,Pale White,Hardtop
2,Female,2530.0,19.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
2,Female,1930.0,16.0,Nissan,Pathfinder,Manual,Pale White,Hatchback
0,Male,840.0,21.0,Chrysler,LHS,Auto,Pale White,Hatchback
1,Male,810.0,41.0,Chevrolet,Camaro,Auto,Black,Sedan
0,Male,715.0,26.0,Cadillac,Escalade,Auto,Black,Sedan
0,Male,790.0,9.0,Volkswagen,Passat,Auto,Black,Hatchback
0,Male,781.0,14.0,Toyota,Celica,Manual,Pale White,SUV
2,Male,1627.0,16.7,Porsche,Carrera Coupe,Manual,Black,Hardtop
0,Male,13.5,15.0,Dodge,Ram Van,Auto,Pale White,Hatchback
0,Male,13.5,27.0,Volkswagen,Passat,Manual,Pale White,Hatchback
1,Male,13.5,41.0,Ford,Expedition,Auto,Black,SUV
0,Female,13.5,31.0,Dodge,Durango,Manual,Pale White,SUV
0,Male,1160.0,22.0,Cadillac,DeVille,Auto,Pale White,SUV
1,Male,325.0,45.0,Jaguar,S-Type,Manual,Pale White,Passenger
0,Male,745.0,21.0,Nissan,Pathfinder,Auto,Pale White,Hardtop
1,Male,560.0,49.0,Mitsubishi,Diamante,Manual,Black,Hatchback
1,Female,13.5,54.0,Lexus,LS400,Manual,Pale White,Sedan
0,Male,900.0,21.0,Chevrolet,Monte Carlo,Auto,Pale White,Hatchback
0,Female,460.0,20.0,Hyundai,Sonata,Manual,Black,SUV
0,Male,540.0,17.0,Mercedes-B,SL-Class,Manual,Pale White,SUV
0,Male,875.0,27.0,Jaguar,S-Type,Auto,Black,Passenger
0,Female,13.5,22.0,Cadillac,DeVille,Auto,Pale White,SUV
0,Male,13.5,12.0,Mitsubishi,Diamante,Manual,Pale White,Hatchback
0,Male,890.0,25.0,Chevrolet,Corvette,Auto,Pale White,SUV
1,Male,2350.0,62.0,Ford,Contour,Auto,Pale White,Sedan
0,Male,13.5,22.0,Volkswagen,Jetta,Auto,Black,Passenger
1,Female,680.5,69.5,BMW,328i,Manual,Black,Sedan
1,Male,902.0,36.0,Toyota,Tacoma,Manual,Black,Hatchback
0,Male,825.0,18.001,Lincoln,Continental,Manual,Black,Passenger
0,Male,685.0,17.0,Ford,Focus,Manual,Pale White,SUV
2,Male,1300.0,33.0,Lincoln,Navigator,Manual,Pale White,Sedan
0,Female,595.0,12.0,Chrysler,Sebring Coupe,Manual,Black,Sedan
2,Female,1190.0,22.0,Cadillac,Seville,Manual,Pale White,Hatchback
0,Female,1100.0,19.0,Dodge,Caravan,Auto,Pale White,Hatchback
0,Male,13.5,21.0,Infiniti,I30,Auto,Black,Hardtop
0,Male,752.0,20.0,Volvo,S70,Auto,Pale White,Hardtop
0,Male,825.0,22.0,Ford,Mustang,Auto,Pale White,Hatchback
0,Female,801.0,12.0,Chevrolet,Metro,Auto,Pale White,Passenger
0,Female,445.0,20.0,Pontiac,Bonneville,Auto,Pale White,Hatchback
2,Male,1430.0,19.0,Dodge,Durango,Auto,Black,SUV
1,Male,765.0,61.0,Saturn,SC,Manual,Pale White,Hatchback
0,Male,760.0,16.0,BMW,328i,Auto,Black,Sedan
1,Male,668.5,45.5,Acura,Integra,Auto,Black,Passenger
0,Male,805.0,31.0,Toyota,Camry,Auto,Pale White,Hatchback
0,Male,510.0,27.0,Lexus,LS400,Auto,Pale White,Sedan
0,Male,1006.0,15.601,Chevrolet,Prizm,Auto,Pale White,Hardtop
1,Male,480.0,45.0,Chevrolet,Corvette,Auto,Pale White,SUV
1,Female,860.0,53.0,Mitsubishi,Montero Sport,Auto,Pale White,Hatchback
0,Female,835.0,17.0,Volkswagen,Cabrio,Auto,Pale White,Sedan
1,Male,815.0,57.0,Subaru,Outback,Auto,Pale White,SUV
1,Male,505.0,62.0,Buick,Park Avenue,Auto,Pale White,Hatchback
1,Male,1165.0,42.5,Chrysler,Concorde,Auto,Pale White,Hatchback
0,Female,390.0,11.0,Dodge,Intrepid,Manual,Black,Sedan
0,Male,612.0,26.0,Chevrolet,Lumina,Manual,Pale White,Passenger
0,Male,662.0,22.0,Mercedes-B,CLK Coupe,Auto,Pale White,Sedan
0,Male,13.5,12.0,Pontiac,Grand Am,Auto,Pale White,SUV
0,Female,965.0,20.0,Buick,LeSabre,Manual,Black,Sedan
0,Male,881.0,16.0,Dodge,Ram Pickup,Manual,Pale White,Hatchback
0,Male,850.0,18.0,Lincoln,Town car,Auto,Pale White,Hatchback
1,Male,580.0,69.0,Ford,Taurus,Manual,Black,SUV
0,Male,603.0,20.0,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,890.5,22.5,Plymouth,Breeze,Auto,Pale White,Hatchback
0,Male,13.5,14.0,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,978.0,34.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
1,Female,13.5,41.0,Ford,Explorer,Auto,Pale White,Hatchback
0,Male,720.0,17.0,Ford,Windstar,Manual,Pale White,Sedan
0,Female,474.0,19.0,Pontiac,Grand Am,Auto,Pale White,SUV
1,Female,490.0,46.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
2,Male,2380.0,28.0,Saab,5-Sep,Manual,Pale White,Hatchback
0,Male,1035.0,18.5,Acura,RL,Manual,Black,SUV
0,Male,975.0,21.0,Chrysler,LHS,Auto,Pale White,Hatchback
0,Male,13.5,19.0,BMW,323i,Auto,Pale White,Hatchback
0,Male,556.0,31.0,Dodge,Stratus,Auto,Pale White,Hatchback
0,Female,900.0,18.0,Mitsubishi,Diamante,Auto,Black,Hatchback
2,Male,1300.0,19.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
2,Male,1250.0,19.0,Pontiac,Grand Prix,Auto,Pale White,Passenger
0,Male,13.5,25.0,Mercedes-B,M-Class,Manual,Pale White,Hatchback
0,Male,760.0,22.0,Chevrolet,Prizm,Manual,Pale White,Hatchback
2,Male,1220.0,28.0,Acura,TL,Auto,Black,Hatchback
2,Male,1238.0,16.8,Mercury,Grand Marquis,Manual,Pale White,SUV
1,Male,13.5,42.0,Chrysler,Concorde,Auto,Pale White,Hardtop
2,Male,1480.0,11.0,Dodge,Intrepid,Manual,Black,Sedan
0,Male,13.5,22.0,Nissan,Maxima,Manual,Pale White,Sedan
1,Female,1310.0,43.0,Ford,Taurus,Manual,Black,SUV
0,Female,458.0,17.0,Ford,Focus,Manual,Pale White,Hatchback
2,Male,1442.0,22.2,Honda,CR-V,Auto,Pale White,SUV
2,Female,2200.0,16.0,Chevrolet,Prizm,Manual,Black,Hatchback
0,Male,13.5,27.0,Volkswagen,Passat,Manual,Pale White,Hatchback
1,Female,405.0,45.0,Saturn,LS,Auto,Pale White,Sedan
0,Female,715.0,20.001,Mitsubishi,3000GT,Manual,Pale White,Sedan
0,Male,875.0,27.0,Lexus,LS400,Auto,Pale White,Sedan
0,Male,670.0,17.0,Acura,RL,Manual,Pale White,SUV
0,Female,690.0,33.0,Lincoln,Town car,Manual,Pale White,Hatchback
2,Male,1600.0,29.0,Buick,Park Avenue,Manual,Black,Hatchback
0,Male,13.5,22.0,Dodge,Avenger,Auto,Pale White,Passenger
2,Male,1340.0,22.0,Chevrolet,Corvette,Manual,Pale White,SUV
0,Female,750.0,26.0,Dodge,Viper,Manual,Black,SUV
0,Male,13.5,12.0,Audi,A4,Manual,Pale White,Hatchback
1,Female,671.5,39.501,Toyota,Sienna,Manual,Pale White,Passenger
0,Male,765.0,19.001,Lincoln,Navigator,Auto,Black,Sedan
0,Male,900.0,21.001,Nissan,Pathfinder,Auto,Pale White,SUV
0,Female,820.0,16.0,Mercury,Villager,Manual,Pale White,Passenger
0,Female,650.0,12.0,Chrysler,Concorde,Auto,Black,SUV
0,Female,552.0,16.0,Chrysler,Sebring Conv.,Auto,Black,SUV
2,Male,1275.0,20.5,Hyundai,Sonata,Manual,Black,SUV
0,Female,715.0,14.0,Honda,Accord,Manual,Pale White,Sedan
0,Female,670.1,14.1,Toyota,Celica,Manual,Pale White,SUV
0,Male,575.0,12.001,Mitsubishi,Montero Sport,Manual,Pale White,Hardtop
0,Male,575.0,19.0,Mitsubishi,3000GT,Auto,Pale White,Sedan
2,Female,1703.0,34.3,Acura,RL,Manual,Pale White,SUV
1,Male,840.0,36.0,Toyota,Tacoma,Manual,Black,Hardtop
0,Male,13.5,26.0,Subaru,Forester,Manual,Pale White,Hardtop
0,Female,13.5,22.0,Plymouth,Voyager,Auto,Pale White,Passenger
1,Male,13.5,41.0,Ford,Explorer,Auto,Pale White,Hatchback
2,Male,1900.0,31.0,Chevrolet,Metro,Auto,Black,Passenger
0,Male,13.5,19.0,Mercury,Grand Marquis,Auto,Black,SUV
2,Female,1911.0,25.1,Mitsubishi,Diamante,Manual,Pale White,Hatchback
1,Male,1922.0,51.2,Lexus,GS300,Manual,Black,Passenger
0,Female,13.5,19.0,BMW,323i,Auto,Pale White,Hatchback
0,Male,13.5,26.0,Porsche,Carrera Coupe,Manual,Pale White,Hardtop
0,Male,13.5,14.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,670.0,11.0,Dodge,Intrepid,Manual,Black,Sedan
2,Female,2200.0,26.0,Hyundai,Elantra,Manual,Pale White,Sedan
0,Male,13.5,19.0,Mitsubishi,Diamante,Manual,Pale White,Hatchback
2,Male,2385.0,31.5,Lexus,GS400,Auto,Pale White,Hatchback
2,Male,1935.0,32.5,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
1,Female,13.5,46.0,Chrysler,Concorde,Auto,Pale White,Hatchback
0,Male,560.0,26.0,Chrysler,LHS,Auto,Black,Hatchback
1,Male,340.0,82.0,Volvo,C70,Manual,Pale White,Hatchback
0,Female,1101.0,19.1,Toyota,Sienna,Manual,Pale White,Passenger
0,Male,13.5,26.0,Chrysler,LHS,Auto,Black,Hatchback
0,Male,870.0,29.0,BMW,528i,Manual,Pale White,SUV
1,Male,13.5,69.0,Cadillac,DeVille,Auto,Pale White,SUV
2,Male,2850.0,24.0,Oldsmobile,Aurora,Auto,Pale White,Passenger
2,Male,1850.0,16.0,Chrysler,LHS,Auto,Pale White,Hatchback
1,Male,13.5,49.0,Ford,Focus,Manual,Black,SUV
1,Male,840.5,49.5,Subaru,Outback,Manual,Pale White,SUV
0,Male,876.0,31.0,BMW,528i,Auto,Black,SUV
2,Male,1995.0,27.5,Plymouth,Neon,Auto,Pale White,SUV
2,Female,1850.0,21.0,Acura,TL,Manual,Black,Hatchback
2,Male,2000.0,43.0,Pontiac,Firebird,Manual,Black,Hatchback
0,Male,700.0,15.0,Audi,A6,Manual,Black,SUV
0,Male,13.5,31.0,Dodge,Ram Van,Auto,Pale White,Hatchback
1,Male,757.5,61.5,Mercury,Sable,Manual,Pale White,Sedan
0,Male,13.5,21.0,Toyota,Land Cruiser,Auto,Black,SUV
0,Female,420.0,31.0,Nissan,Pathfinder,Auto,Pale White,Hatchback
0,Male,643.5,16.5,BMW,328i,Auto,Black,Sedan
0,Female,625.0,29.0,Ford,Crown Victoria,Auto,Pale White,Passenger
2,Male,1436.0,20.6,Mitsubishi,3000GT,Manual,Pale White,Sedan
0,Male,13.5,22.0,Lexus,LX470,Auto,Black,SUV
0,Male,1110.0,31.0,BMW,528i,Auto,Black,SUV
2,Male,1550.0,42.0,Ford,Explorer,Auto,Pale White,Hatchback
2,Male,2300.0,24.0,Audi,A6,Manual,Pale White,SUV
0,Male,13.5,22.0,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
2,Male,1550.0,37.0,Cadillac,Eldorado,Manual,Pale White,Passenger
2,Male,1800.0,22.0,Dodge,Ram Wagon,Auto,Black,Passenger
2,Female,2485.0,33.5,Saturn,SC,Auto,Black,SUV
2,Male,2120.0,49.001,Volvo,C70,Auto,Black,Hatchback
2,Male,1800.0,25.001,Oldsmobile,Silhouette,Manual,Pale White,Sedan
2,Male,1800.0,39.001,Mitsubishi,3000GT,Auto,Black,Sedan
0,Male,13.5,26.001,Chrysler,300M,Auto,Black,SUV
1,Male,1810.0,85.001,Toyota,RAV4,Manual,Black,Hatchback
2,Male,2615.0,26.501,Mercedes-B,SLK,Manual,Black,Passenger
2,Male,2100.0,22.001,Nissan,Pathfinder,Manual,Black,SUV
0,Male,13.5,12.0,Chevrolet,Lumina,Manual,Pale White,Passenger
2,Female,1800.0,26.0,Chevrolet,Corvette,Manual,Black,SUV
0,Male,600.0,33.0,Volkswagen,Jetta,Auto,Pale White,Passenger
0,Male,797.0,19.0,Dodge,Durango,Auto,Black,SUV
2,Male,3001.0,18.1,Volvo,V40,Auto,Pale White,SUV
1,Male,752.0,43.0,Pontiac,Sunfire,Manual,Pale White,Sedan
0,Female,685.0,16.0,Mitsubishi,Montero,Manual,Black,SUV
1,Male,13.5,39.0,Mercury,Sable,Auto,Pale White,Sedan
0,Female,670.0,21.0,Mitsubishi,3000GT,Manual,Pale White,Sedan
1,Male,705.5,53.5,Lexus,GS400,Manual,Black,Hatchback
0,Male,685.0,17.0,Acura,RL,Manual,Pale White,SUV
0,Male,13.5,16.0,Chevrolet,Prizm,Manual,Black,Hardtop
0,Male,511.5,26.5,Saab,3-Sep,Auto,Black,Sedan
0,Male,13.5,27.0,Lexus,ES300,Auto,Pale White,Hardtop
0,Female,645.0,16.0,Chrysler,300M,Auto,Pale White,SUV
0,Female,13.5,16.0,Mercury,Grand Marquis,Manual,Pale White,SUV
2,Male,1890.0,17.0,Chrysler,Town & Country,Manual,Pale White,Sedan
2,Female,1565.0,22.5,Porsche,Carrera Coupe,Auto,Pale White,Hatchback
2,Male,1630.0,26.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Female,13.5,19.0,Dodge,Ram Pickup,Manual,Black,Hatchback
0,Male,13.5,31.0,Ford,Windstar,Auto,Pale White,Sedan
1,Male,800.0,39.0,Mercury,Sable,Auto,Pale White,Sedan
0,Female,13.5,21.0,Toyota,Land Cruiser,Auto,Black,SUV
1,Female,1025.0,62.5,Buick,Park Avenue,Auto,Pale White,Hatchback
0,Male,13.5,16.0,Porsche,Carrera Coupe,Manual,Black,Hatchback
0,Female,13.5,18.0,Mercedes-B,S-Class,Manual,Black,SUV
0,Male,13.5,34.0,Lexus,ES300,Manual,Black,Hatchback
2,Female,1670.0,26.0,Oldsmobile,Silhouette,Manual,Pale White,Sedan
0,Male,13.5,10.0,Mercedes-B,S-Class,Auto,Pale White,SUV
2,Female,1305.0,25.5,Chevrolet,Prizm,Auto,Pale White,Hatchback
2,Male,1725.0,20.5,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
0,Male,1110.0,24.0,Oldsmobile,Aurora,Auto,Pale White,Passenger
0,Male,13.5,14.0,Mercury,Villager,Manual,Pale White,Passenger
2,Male,1760.0,18.0,Nissan,Frontier,Auto,Pale White,Hatchback
2,Female,1325.0,17.5,Acura,RL,Manual,Pale White,SUV
2,Male,2000.0,25.0,Mercedes-B,M-Class,Manual,Pale White,Hardtop
0,Male,355.0,21.0,BMW,528i,Manual,Black,SUV
2,Male,1400.0,28.0,Cadillac,Escalade,Auto,Black,Sedan
1,Male,456.0,60.0,Oldsmobile,Silhouette,Auto,Black,Sedan
0,Male,546.0,21.0,Hyundai,Sonata,Manual,Pale White,SUV
1,Male,13.5,57.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,615.0,9.0,Mercury,Grand Marquis,Auto,Black,SUV
0,Male,340.0,20.0,Chevrolet,Cavalier,Manual,Pale White,SUV
0,Male,790.0,29.0,Nissan,Maxima,Manual,Pale White,Sedan
